#logger=serial_logger_v1.3
#saved_at=2026-02-04T10:22:15.535226
#fs_hz=25
#fs_hz_inferred=1
#segment_id=1
#segment_start_ms=1979302
#device_mode_code=8
#device_mode_tag=walk
#storage_mode_tag=walk
#mode_mismatch=0
t_ms,ax_raw,ay_raw,az_raw,ax_corr,ay_corr,az_corr,acc_mag_corr,gx,gy,gz,pressure_hpa,temp_C,alt_m
1979302,-9.8500,0.2500,0.7100,-9.6574,0.4475,1.0572,9.7254,-1.6875,1.1250,0.7500,812.68,22.62,1822.27
1979321,-10.1500,0.1800,0.7400,-9.9574,0.3775,1.0872,10.0237,-2.3125,3.8750,0.5000,1012.63,19.27,5.19
1979345,-10.3900,0.2600,0.6500,-10.1974,0.4575,0.9972,10.2563,-4.3125,5.9375,0.0625,1012.62,19.29,5.22
1979370,-9.7400,-0.1200,0.7300,-9.5474,0.0775,1.0772,9.6083,-2.5625,5.6875,-2.0000,1012.61,19.31,5.32
1979394,-9.5700,0.2900,0.3200,-9.3774,0.4875,0.6672,9.4137,-1.6875,7.5000,-2.6250,1012.60,19.33,5.40
1979418,-9.4900,0.2200,0.5100,-9.2974,0.4175,0.8572,9.3462,-2.3125,9.7500,-4.9375,1012.60,19.36,5.44
1979444,-9.6800,0.0200,0.5700,-9.4874,0.2175,0.9172,9.5341,-7.7500,9.5625,-7.3125,1012.58,19.38,5.55
1979468,-9.7500,-0.8000,0.5600,-9.5574,-0.6025,0.9072,9.6192,-1.9375,15.8750,-2.1875,1012.57,19.41,5.62
1979501,-9.9900,-0.2800,-0.2200,-9.7974,-0.0825,0.1272,9.7986,-0.5625,16.1250,1.0000,1012.57,19.43,5.67
1979541,-9.9500,-0.1400,-0.3800,-9.7574,0.0575,-0.0328,9.7576,-0.1875,8.1875,1.1875,1012.56,19.45,5.76
1979582,-9.9100,-0.1000,-0.5000,-9.7174,0.0975,-0.1528,9.7191,-0.0625,4.4375,3.3750,1012.55,19.46,5.83
1979622,-10.1500,-0.2000,-0.2500,-9.9574,-0.0025,0.0972,9.9579,0.0625,2.6250,-0.3125,1012.55,19.47,5.84
1979662,-9.7900,0.0900,-0.0500,-9.5974,0.2875,0.2972,9.6063,0.6250,-0.6250,-0.6250,1012.56,19.47,5.79
1979702,-9.7900,0.0600,-0.0700,-9.5974,0.2575,0.2772,9.6049,0.1250,1.5000,-0.5000,1012.56,19.47,5.78
1979742,-9.8500,0.1200,-0.2800,-9.6574,0.3175,0.0672,9.6629,0.1875,-0.3125,0.9375,1012.55,19.47,5.80
1979781,-9.7700,0.0900,0.0300,-9.5774,0.2875,0.3772,9.5891,0.0625,-2.4375,1.4375,1012.55,19.47,5.83
1979821,-9.8700,-0.0700,-0.0100,-9.6774,0.1275,0.3372,9.6841,-0.2500,0.6250,2.6875,1012.55,19.47,5.83
1979861,-9.9000,0.0100,-0.1500,-9.7074,0.2075,0.1972,9.7116,-0.1875,0.1250,4.0625,1012.55,19.47,5.85
1979901,-9.6400,0.6300,-0.4700,-9.4474,0.8275,-0.1228,9.4844,1.0000,-2.3125,4.4375,1012.55,19.47,5.86
1979941,-9.6300,0.6700,-0.2400,-9.4374,0.8675,0.1072,9.4778,-0.3125,-7.8125,-5.1250,1012.54,19.47,5.88
1979981,-9.9700,0.1300,0.1700,-9.7774,0.3275,0.5172,9.7965,1.3125,-3.5000,-8.1250,1012.55,19.47,5.87
1980021,-9.8300,-0.3100,0.1500,-9.6374,-0.1125,0.4972,9.6509,-1.8750,-2.5000,-3.8750,1012.54,19.47,5.88
1980061,-9.8600,-0.0800,0.2500,-9.6674,0.1175,0.5972,9.6865,-2.9375,-3.1875,-2.5000,1012.54,19.47,5.90
1980101,-10.1600,-0.3800,0.1900,-9.9674,-0.1825,0.5372,9.9835,0.1875,1.7500,-2.8125,1012.54,19.47,5.92
1980141,-9.9200,-0.4300,-0.0100,-9.7274,-0.2325,0.3372,9.7360,-0.1875,-3.3750,-1.3750,1012.54,19.47,5.90
1980181,-9.5600,0.0700,0.0700,-9.3674,0.2675,0.4172,9.3805,0.6250,-6.3750,3.2500,1012.54,19.47,5.95
1980221,-9.6800,-0.2100,-0.2700,-9.4874,-0.0125,0.0772,9.4877,-0.6875,-3.4375,2.5625,1012.54,19.47,5.92
1980261,-10.3200,-0.0200,0.1700,-10.1274,0.1775,0.5172,10.1422,2.1875,-10.8125,3.9375,1012.54,19.47,5.93
1980301,-9.8900,-0.2900,-0.2700,-9.6974,-0.0925,0.0772,9.6981,0.0000,-6.2500,7.0625,1012.54,19.47,5.94
1980341,-9.5200,0.4400,0.3800,-9.3274,0.6375,0.7272,9.3774,-1.4375,-16.3125,10.2500,1012.54,19.47,5.94
1980381,-9.9500,0.6300,0.6200,-9.7574,0.8275,0.9672,9.8401,1.2500,-12.6875,4.5000,1012.54,19.47,5.95
1980421,-9.6800,0.7800,0.9600,-9.4874,0.9775,1.3072,9.6268,1.6250,-11.1250,-1.1875,1012.54,19.47,5.94
1980461,-9.2700,0.3100,1.2300,-9.0774,0.5075,1.5772,9.2274,1.4375,-3.7500,-9.1250,1012.55,19.47,5.85
1980501,-9.9100,-0.2900,0.7000,-9.7174,-0.0925,1.0472,9.7741,-0.1250,7.9375,-7.8750,1012.55,19.47,5.83
1980541,-10.3900,0.0000,0.3200,-10.1974,0.1975,0.6672,10.2211,0.5000,11.3125,-3.7500,1012.55,19.47,5.83
1980582,-9.9900,0.0100,0.3900,-9.7974,0.2075,0.7372,9.8273,-0.3750,6.7500,-2.9375,1012.55,19.47,5.82
1980622,-9.6600,0.2400,0.6500,-9.4674,0.4375,0.9972,9.5298,0.2500,10.4375,-3.8750,1012.55,19.47,5.82
1980662,-9.2300,0.4800,0.8900,-9.0374,0.6775,1.2372,9.1468,0.0625,12.6875,-4.0000,1012.55,19.48,5.85
1980702,-10.1800,-0.4800,0.5000,-9.9874,-0.2825,0.8472,10.0272,-0.4375,31.0625,-7.7500,1012.55,19.48,5.81
1980742,-10.1800,-0.2300,-0.0400,-9.9874,-0.0325,0.3072,9.9922,3.8750,35.1250,-6.1875,1012.55,19.48,5.80
1980781,-9.4900,-0.5600,-1.7400,-9.2974,-0.3625,-1.3928,9.4081,10.0000,27.5000,-2.9375,1012.56,19.48,5.75
1980821,-8.7300,-0.7500,1.4900,-8.5374,-0.5525,1.8372,8.7503,21.5000,-3.6250,-0.7500,1012.56,19.48,5.77
1980861,-9.8200,0.0400,-1.6000,-9.6274,0.2375,-1.2528,9.7115,35.0000,-2.8125,1.5625,1012.54,19.48,5.93
1980901,-10.2100,-0.0800,-0.0100,-10.0174,0.1175,0.3372,10.0238,4.1250,8.3125,-0.1875,1012.55,19.48,5.85
1980941,-10.6100,-0.7300,0.1100,-10.4174,-0.5325,0.4572,10.4410,-7.7500,8.6250,1.4375,1012.54,19.48,5.88
1980981,-9.6400,-0.0100,-0.7700,-9.4474,0.1875,-0.4228,9.4587,3.3125,18.0000,6.3750,1012.55,19.48,5.81
1981021,-9.5200,0.1100,-0.9700,-9.3274,0.3075,-0.6228,9.3532,-2.3125,14.6250,5.8750,1012.56,19.48,5.77
1981061,-9.6600,0.2300,-1.3800,-9.4674,0.4275,-1.0328,9.5332,-1.6250,11.7500,3.1875,1012.55,19.48,5.83
1981101,-9.5900,0.0500,-1.9300,-9.3974,0.2475,-1.5828,9.5330,-0.5625,10.5625,0.0000,1012.55,19.48,5.79
1981141,-9.7500,-0.0200,-2.0400,-9.5574,0.1775,-1.6928,9.7078,0.0000,-14.6875,-0.6250,1012.56,19.48,5.76
1981181,-9.5500,0.2300,-1.1400,-9.3574,0.4275,-0.7928,9.4007,-1.1250,-42.1250,0.5000,1012.56,19.48,5.78
1981221,-9.9000,0.1500,0.8500,-9.7074,0.3475,1.1972,9.7871,-4.8750,-47.3750,-0.4375,1012.56,19.48,5.77
1981261,-9.9000,-0.4500,0.7100,-9.7074,-0.2525,1.0572,9.7681,4.3125,-29.4375,-6.8750,1012.56,19.48,5.73
1981301,-9.3000,0.4100,0.8000,-9.1074,0.6075,1.1472,9.1994,1.1250,-11.2500,-2.3125,1012.56,19.48,5.75
1981341,-9.5900,-0.3100,0.8800,-9.3974,-0.1125,1.2272,9.4779,-3.4375,1.5625,-5.8750,1012.56,19.48,5.74
1981381,-10.1800,-0.2200,-0.1400,-9.9874,-0.0225,0.2072,9.9896,5.3125,11.1875,-1.5625,1012.56,19.48,5.77
1981421,-10.1800,-0.4200,-0.2400,-9.9874,-0.2225,0.1072,9.9905,-0.8750,6.5625,0.9375,1012.56,19.48,5.76
1981461,-9.6000,0.1200,-0.7700,-9.4074,0.3175,-0.4228,9.4222,2.6875,3.8125,0.1875,1012.56,19.48,5.74
1981501,-9.7600,0.0400,0.1800,-9.5674,0.2375,0.5272,9.5849,2.5625,-5.8125,-0.9375,1012.55,19.48,5.79
1981541,-9.7300,-0.1000,0.6300,-9.5374,0.0975,0.9772,9.5878,-6.7500,6.1875,2.1875,1012.56,19.48,5.76
1981582,-9.9000,-0.2800,-0.1300,-9.7074,-0.0825,0.2172,9.7102,1.9375,12.8125,2.4375,1012.56,19.49,5.72
1981622,-9.8700,-0.0200,-0.1300,-9.6774,0.1775,0.2172,9.6815,-1.5625,18.1875,3.1250,1012.57,19.49,5.70
1981662,-10.2300,0.1700,-0.7900,-10.0374,0.3675,-0.4428,10.0539,1.6875,21.5625,1.1875,1012.57,19.49,5.66
1981702,-9.8400,0.0100,-1.0000,-9.6474,0.2075,-0.6528,9.6717,2.7500,13.1250,2.4375,1012.58,19.49,5.58
1981742,-9.7100,0.2900,-0.3900,-9.5174,0.4875,-0.0428,9.5300,-0.6875,-9.9375,-0.6250,1012.58,19.49,5.58
1981781,-9.5600,0.5200,-1.1200,-9.3674,0.7175,-0.7728,9.4266,10.5000,2.0000,-8.2500,1012.57,19.49,5.68
1981821,-9.2800,-0.2000,-1.2500,-9.0874,-0.0025,-0.9028,9.1321,-7.9375,-12.1875,-14.3125,1012.57,19.49,5.64
1981861,-9.6700,-1.2600,-0.5800,-9.4774,-1.0625,-0.2328,9.5396,-6.6250,-19.3125,-5.8125,1012.57,19.49,5.67
1981901,-10.3100,1.3600,-0.7300,-10.1174,1.5575,-0.3828,10.2437,9.1875,-13.8750,-7.0000,1012.57,19.49,5.65
1981941,-9.7100,1.5500,-0.2300,-9.5174,1.7475,0.1172,9.6772,16.8750,-14.5625,-30.1875,1012.57,19.49,5.66
1981981,-7.9200,-0.2800,0.1100,-7.7274,-0.0825,0.4572,7.7414,8.8125,-12.5000,-50.5000,1012.56,19.49,5.74
1982021,-8.8600,-2.2900,1.8700,-8.6674,-2.0925,2.2172,9.1879,-28.0625,-25.3125,-49.1875,1012.56,19.49,5.76
1982061,-10.3100,-3.3000,3.0100,-10.1174,-3.1025,3.3572,11.1022,-24.3750,22.6250,-24.2500,1012.56,19.49,5.74
1982101,-10.4500,-3.1900,0.7900,-10.2574,-2.9925,1.1372,10.7453,-3.0625,57.2500,4.1875,1012.56,19.49,5.76
1982141,-9.0900,-3.1400,-0.1300,-8.8974,-2.9425,0.2172,9.3739,-4.2500,57.4375,23.1875,1012.56,19.49,5.76
1982181,-10.1900,-1.9900,-1.7800,-9.9974,-1.7925,-1.4328,10.2574,-9.4375,58.3125,54.3125,1012.57,19.49,5.69
1982221,-9.2000,2.2200,-2.9400,-9.0074,2.4175,-2.5928,9.6799,28.2500,56.6250,78.4375,1012.56,19.49,5.76
1982261,-11.3100,2.4300,-4.0700,-11.1174,2.6275,-3.7228,12.0150,23.6875,26.3750,14.8750,1012.57,19.49,5.68
1982301,-7.8600,1.0100,-4.5800,-7.6674,1.2075,-4.2328,8.8410,38.1250,-39.0625,-30.6875,1012.56,19.49,5.71
1982341,-7.8700,-1.3300,-1.0100,-7.6774,-1.1325,-0.6628,7.7887,12.0000,-48.5000,-23.3750,1012.56,19.49,5.78
1982381,-8.6800,-1.7900,0.2400,-8.4874,-1.5925,0.5872,8.6554,-15.8125,-47.5625,2.8750,1012.56,19.49,5.78
1982421,-12.2800,-3.3600,0.4500,-12.0874,-3.1625,0.7972,12.5197,-9.1875,-31.5625,27.5000,1012.56,19.49,5.79
1982461,-10.2000,-2.1200,-2.8700,-10.0074,-1.9225,-2.5228,10.4980,-13.8750,-10.0000,58.8750,1012.56,19.49,5.77
1982501,-6.8800,4.3200,-1.1600,-6.6874,4.5175,-0.8128,8.1111,-2.5625,-48.0000,56.3125,1012.60,19.49,5.45
1982541,-5.7500,1.3200,3.2400,-5.5574,1.5175,3.5872,6.7864,29.1875,-51.7500,18.0625,1012.60,19.49,5.42
1982582,-11.7900,2.5600,6.0500,-11.5974,2.7575,6.3972,13.5288,37.9375,21.6250,28.1875,1012.61,19.49,5.36
1982622,-11.9400,0.6300,1.3200,-11.7474,0.8275,1.6672,11.8939,18.0625,18.7500,-38.4375,1012.57,19.49,5.70
1982662,-8.7500,0.1400,-0.1100,-8.5574,0.3375,0.2372,8.5673,-6.8125,34.4375,-34.3750,1012.56,19.49,5.73
1982702,-8.3200,-0.8300,-0.2500,-8.1274,-0.6325,0.0972,8.1526,-18.0625,36.0000,-33.7500,1012.55,19.49,5.83
1982742,-9.7900,-0.6200,-0.7300,-9.5974,-0.4225,-0.3828,9.6143,-3.5000,40.0625,-16.9375,1012.54,19.49,5.88
1982781,-10.6700,-0.5400,-1.2900,-10.4774,-0.3425,-0.9428,10.5253,1.3750,39.6250,-9.5000,1012.54,19.49,5.91
1982821,-9.7800,0.1100,-1.7100,-9.5874,0.3075,-1.3628,9.6887,1.6250,35.1250,-6.5000,1012.54,19.49,5.93
1982861,-9.2800,-0.1000,-1.8600,-9.0874,0.0975,-1.5128,9.2130,0.0000,28.8750,-7.1875,1012.53,19.49,5.96
1982901,-9.4800,-0.5900,-2.5300,-9.2874,-0.3925,-2.1828,9.5485,-1.9375,18.6250,-8.0000,1012.53,19.49,5.98
1982941,-9.7500,-0.7700,-2.3100,-9.5574,-0.5725,-1.9628,9.7737,-2.8125,5.4375,-3.1875,1012.53,19.49,6.01
1982981,-9.8600,-0.6700,-2.0800,-9.6674,-0.4725,-1.7328,9.8328,-0.5625,-4.7500,4.3125,1012.54,19.49,5.88
1983021,-9.3700,0.7500,-0.1100,-9.1774,0.9475,0.2372,9.2292,5.0000,-3.0625,2.7500,1012.54,19.49,5.92
1983061,-10.5000,-0.2900,-2.0800,-10.3074,-0.0925,-1.7328,10.4524,4.7500,18.2500,-14.0000,1012.51,19.49,6.15
1983101,-10.3300,-1.4800,-2.0500,-10.1374,-1.2825,-1.7028,10.3591,-3.3125,16.9375,-16.4375,1012.52,19.50,6.07
1983141,-9.3400,-1.0300,-2.8800,-9.1474,-0.8325,-2.5328,9.5280,-0.3750,-3.8125,-5.3125,1012.52,19.50,6.05
1983181,-9.9300,-1.3600,-2.7000,-9.7374,-1.1625,-2.3528,10.0848,0.0000,-17.9375,-1.6250,1012.53,19.50,6.00
1983221,-9.8300,-1.7000,-1.0600,-9.6374,-1.5025,-0.7128,9.7798,-1.6250,-23.3750,10.1250,1012.53,19.50,5.98
1983261,-9.2200,-0.6900,-0.5100,-9.0274,-0.4925,-0.1628,9.0423,0.5625,-10.2500,21.9375,1012.53,19.50,6.02
1983301,-11.9500,-0.9100,-1.5800,-11.7574,-0.7125,-1.2328,11.8433,-13.8125,-2.3750,23.8125,1012.53,19.50,6.03
1983341,-11.4800,-1.0400,-1.0500,-11.2874,-0.8425,-0.7028,11.3406,0.0000,-2.5000,27.3125,1012.53,19.50,6.02
1983381,-11.7600,-2.6800,-0.6200,-11.5674,-2.4825,-0.2728,11.8339,-42.0625,33.1875,90.6875,1012.53,19.50,6.03
1983421,-11.6200,-3.1200,-2.8900,-11.4274,-2.9225,-2.5428,12.0662,-27.8125,57.0625,173.1250,1012.53,19.50,6.00
1983461,-13.9800,6.2000,-3.7800,-13.7874,6.3975,-3.4328,15.5822,22.6875,84.3750,129.8125,1012.56,19.50,5.77
1983501,-14.1200,2.9500,-5.8600,-13.9274,3.1475,-5.5128,15.3059,3.5000,82.9375,87.0000,1012.56,19.49,5.78
1983541,-13.4700,5.1900,-7.0100,-13.2774,5.3875,-6.6628,15.8021,33.1250,51.6875,46.1250,1012.54,19.49,5.88
1983582,-12.4800,4.7100,-8.4400,-12.2874,4.9075,-8.0928,15.5099,51.7500,-10.6875,6.2500,1012.54,19.49,5.92
1983622,-10.9000,2.4200,-5.5700,-10.7074,2.6175,-5.2228,12.1974,55.4375,-79.8125,-14.5000,1012.53,19.50,6.04
1983662,-9.6800,1.3400,-3.4500,-9.4874,1.5375,-3.1028,10.0996,44.3750,-69.2500,16.6250,1012.52,19.50,6.07
1983702,-8.3500,1.1200,-3.1100,-8.1574,1.3175,-2.7628,8.7128,30.8125,-41.8750,52.5000,1012.51,19.49,6.18
1983742,-7.0200,1.4100,-3.2700,-6.8274,1.6075,-2.9228,7.5987,19.6250,-35.0625,75.8125,1012.50,19.50,6.27
1983781,-5.7000,1.9000,-3.0000,-5.5074,2.0975,-2.6528,6.4628,19.0000,-37.1250,80.6250,1012.48,19.50,6.41
1983821,-5.2200,3.0700,-3.0100,-5.0274,3.2675,-2.6628,6.5606,32.3125,-47.5000,63.0625,1012.48,19.50,6.42
1983861,-6.1800,3.2900,-2.5800,-5.9874,3.4875,-2.2328,7.2799,58.1875,-45.9375,28.9375,1012.47,19.50,6.50
1983901,-7.7000,2.8500,-2.8900,-7.5074,3.0475,-2.5428,8.4920,101.7500,-23.0625,-11.0625,1012.46,19.50,6.59
1983941,-6.6600,3.3600,-2.4200,-6.4674,3.5575,-2.0728,7.6668,130.4375,13.8125,-14.4375,1012.46,19.49,6.62
1983981,-7.9200,3.3000,-4.4000,-7.7274,3.4975,-4.0528,9.4006,163.5625,36.3125,-28.5625,1012.45,19.50,6.68
1984021,-7.9000,3.1500,-6.2000,-7.7074,3.3475,-5.8528,10.2404,163.9375,32.6250,-6.0625,1012.44,19.50,6.71
1984061,-7.8900,3.7700,-6.5900,-7.6974,3.9675,-6.2428,10.6754,147.5000,5.7500,19.1250,1012.44,19.50,6.76
1984101,-7.3100,4.0700,-5.1900,-7.1174,4.2675,-4.8428,9.6084,147.7500,-33.3125,43.3125,1012.44,19.50,6.76
1984141,-4.1400,2.3200,-3.2600,-3.9474,2.5175,-2.9128,5.5140,184.2500,-63.1250,68.0625,1012.43,19.50,6.87
1984181,-5.9700,2.3900,-4.6000,-5.7774,2.5875,-4.2528,7.6263,201.1875,-110.7500,49.8750,1012.43,19.50,6.83
1984221,-6.2000,2.9100,-6.4400,-6.0074,3.1075,-6.0928,9.1032,154.5000,-64.8125,99.3125,1012.42,19.50,6.89
1984261,-3.9500,2.9500,-2.0000,-3.7574,3.1475,-1.6528,5.1727,156.7500,-86.8750,105.8125,1012.45,19.50,6.70
1984301,-6.0600,2.8300,-2.1600,-5.8674,3.0275,-1.8128,6.8468,214.8125,-122.0000,108.3125,1012.43,19.50,6.83
1984341,-4.8200,4.6500,-4.8700,-4.6274,4.8475,-4.5228,8.0850,230.0000,-56.2500,133.0625,1012.43,19.50,6.79
1984381,-4.1700,5.5300,-4.0000,-3.9774,5.7275,-3.6528,7.8719,239.8125,-36.7500,105.1875,1012.44,19.50,6.79
1984421,-4.4500,6.2100,-6.1600,-4.2574,6.4075,-5.8128,9.6421,225.3125,-23.5000,73.4375,1012.44,19.50,6.77
1984461,-5.4200,6.9300,-7.5700,-5.2274,7.1275,-7.2228,11.4147,182.5000,-11.3125,44.5625,1012.43,19.50,6.80
1984501,-6.3000,6.2500,-6.8900,-6.1074,6.4475,-6.5428,11.0308,127.3750,-8.0000,10.8125,1012.42,19.50,6.90
1984541,-7.4600,5.4000,-6.2000,-7.2674,5.5975,-5.8528,10.8813,92.7500,-10.9375,-7.1250,1012.42,19.50,6.87
1984582,-10.7700,5.4200,-0.9600,-10.5774,5.6175,-0.6128,11.9922,96.7500,-28.7500,1.3125,1012.47,19.50,6.47
1984622,-18.9400,-0.5100,-0.0700,-18.7474,-0.3125,0.2772,18.7521,183.6875,-90.6875,44.7500,1012.49,19.50,6.32
1984662,-5.5200,4.6100,-5.1000,-5.3274,4.8075,-4.7528,8.6071,172.8125,-55.8125,49.8750,1012.46,19.50,6.55
1984702,-6.7700,1.4000,-4.7300,-6.5774,1.5975,-4.3828,8.0637,109.1250,-60.1875,5.2500,1012.44,19.50,6.73
1984742,-9.5500,1.7300,-5.7600,-9.3574,1.9275,-5.4128,10.9806,39.9375,-55.8125,29.5625,1012.44,19.50,6.77
1984781,-8.9500,2.1800,-5.0700,-8.7574,2.3775,-4.7228,10.2298,-14.5625,-25.7500,30.9375,1012.42,19.50,6.87
1984821,-10.1600,0.6800,-3.8500,-9.9674,0.8775,-3.5028,10.6014,-45.1250,-18.6875,8.5625,1012.43,19.50,6.86
1984861,-9.4100,1.7500,-1.2600,-9.2174,1.9475,-0.9128,9.4650,-74.0000,-22.0625,-5.8750,1012.45,19.50,6.69
1984901,-8.9100,-0.6400,-2.5800,-8.7174,-0.4425,-2.2328,9.0097,-18.5625,-21.3125,2.6875,1012.42,19.50,6.92
1984941,-7.1700,2.6700,-4.2900,-6.9774,2.8675,-3.9428,8.5119,-27.6875,-21.6875,31.8125,1012.42,19.50,6.95
1984981,-7.6400,2.2500,-5.1900,-7.4474,2.4475,-4.8428,9.2145,-8.3750,-39.2500,20.6875,1012.40,19.50,7.10
1985021,-8.1600,1.0500,-5.5300,-7.9674,1.2475,-5.1828,9.5863,5.6250,-39.2500,30.6875,1012.39,19.50,7.12
1985061,-10.9100,3.7100,-5.2700,-10.7174,3.9075,-4.9228,12.4244,36.2500,-16.6250,38.1250,1012.41,19.50,7.04
1985101,-10.3700,3.4500,-4.5800,-10.1774,3.6475,-4.2328,11.6104,90.3125,11.1250,14.6250,1012.41,19.50,7.00
1985141,-10.0400,-0.2400,-5.1400,-9.8474,-0.0425,-4.7928,10.9519,78.0000,-6.8125,16.8125,1012.40,19.50,7.08
1985181,-9.3200,0.2100,-2.9700,-9.1274,0.4075,-2.6228,9.5055,71.3125,-56.5625,37.5000,1012.41,19.50,6.97
1985221,-9.1600,2.0900,-0.8000,-8.9674,2.2875,-0.4528,9.2656,113.6250,-28.0000,21.3750,1012.45,19.50,6.69
1985261,-9.6400,3.1500,-0.8700,-9.4474,3.3475,-0.5228,10.0366,123.1250,9.7500,-12.3125,1012.46,19.50,6.62
1985301,-6.4500,6.2800,-0.5400,-6.2574,6.4775,-0.1928,9.0083,69.0000,5.5000,-34.3750,1012.49,19.50,6.32
1985341,-8.9500,2.7900,-5.8300,-8.7574,2.9875,-5.4828,10.7554,49.3125,72.0000,-55.8750,1012.45,19.50,6.63
1985381,-9.9200,1.7600,-4.4000,-9.7274,1.9575,-4.0528,10.7182,53.6875,37.1250,-45.8125,1012.45,19.50,6.69
1985421,-12.5800,0.9600,-4.2000,-12.3874,1.1575,-3.8528,13.0243,80.1875,89.8750,-103.5000,1012.44,19.50,6.77
1985461,-9.4700,0.8600,-6.0300,-9.2774,1.0575,-5.6828,10.9308,83.1250,99.3125,-104.0000,1012.42,19.50,6.87
1985501,-4.1200,-0.2600,-5.5100,-3.9274,-0.0625,-5.1628,6.4871,23.6250,45.3750,-82.0625,1012.37,19.50,7.37
1985541,-7.1100,1.8400,-4.5300,-6.9174,2.0375,-4.1828,8.3365,6.8750,-63.2500,9.6250,1012.37,19.50,7.32
1985582,-9.0000,0.6800,-4.9900,-8.8074,0.8775,-4.6428,9.9948,25.6250,-46.6875,25.7500,1012.37,19.50,7.32
1985622,-8.2600,3.9900,-2.1200,-8.0674,4.1875,-1.7728,9.2607,107.5625,-69.3750,42.0000,1012.40,19.50,7.10
1985662,-5.6200,3.8600,-1.1500,-5.4274,4.0575,-0.8028,6.8238,107.8750,-54.3125,43.5625,1012.39,19.50,7.19
1985702,-9.5500,-1.6300,-0.7200,-9.3574,-1.4325,-0.3728,9.4738,72.0000,-58.2500,13.1875,1012.38,19.50,7.23
1985742,-14.3500,-7.7500,-2.4400,-14.1574,-7.5525,-2.0928,16.1818,70.5000,14.9375,-67.8125,1012.36,19.50,7.40
1985781,-10.6700,-2.9000,-3.1900,-10.4774,-2.7025,-2.8428,11.1875,70.9375,46.0625,-79.7500,1012.37,19.50,7.34
1985821,-9.0900,-2.5600,-4.6600,-8.8974,-2.3625,-4.3128,10.1659,100.6250,42.8125,-75.8750,1012.38,19.50,7.25
1985861,-6.3600,-3.9000,-4.2600,-6.1674,-3.7025,-3.9128,8.1887,98.4375,3.9375,-42.9375,1012.39,19.50,7.14
1985901,-6.1500,-4.8700,-1.8900,-5.9574,-4.6725,-1.5428,7.7268,99.4375,-42.1875,-5.3750,1012.43,19.50,6.79
1985941,-5.4200,-4.9100,-0.1800,-5.2274,-4.7125,0.1672,7.0400,89.5625,-26.0000,12.6250,1012.45,19.50,6.69
1985981,-5.8300,-2.4000,-0.7800,-5.6374,-2.2025,-0.4328,6.0678,74.9375,-36.6250,46.0625,1012.44,19.50,6.74
1986021,-5.3100,0.8300,-2.3800,-5.1174,1.0275,-2.0328,5.6014,76.3750,-62.0000,42.3125,1012.43,19.50,6.82
1986061,-7.3900,-0.7500,-2.1400,-7.1974,-0.5525,-1.7928,7.4379,81.7500,-67.3750,13.1250,1012.44,19.50,6.78
1986101,-4.7900,-0.6400,-0.6400,-4.5974,-0.4425,-0.2928,4.6279,77.5000,-17.5000,-24.3750,1012.42,19.50,6.89
1986141,-11.4100,-5.4900,-0.9200,-11.2174,-5.2925,-0.5728,12.4165,65.2500,42.5000,-86.4375,1012.36,19.50,7.38
1986181,-15.3900,-12.0600,-1.0900,-15.1974,-11.8625,-0.7428,19.2933,60.3750,-50.5000,-75.3750,1012.38,19.51,7.22
1986221,-8.9500,-4.3000,-0.1600,-8.7574,-4.1025,0.1872,9.6725,132.5625,-25.6250,-31.8750,1012.40,19.51,7.06
1986261,-8.8800,-2.9200,-0.5500,-8.6874,-2.7225,-0.2028,9.1063,145.8750,-19.9375,-30.8125,1012.43,19.51,6.83
1986301,-10.0500,-1.9800,0.6500,-9.8574,-1.7825,0.9972,10.0668,130.9375,-30.5625,-12.3125,1012.45,19.50,6.63
1986341,-9.2100,-1.6200,0.7300,-9.0174,-1.4225,1.0772,9.1922,102.6875,-25.6875,-7.7500,1012.46,19.50,6.56
1986381,-8.7400,-2.2200,1.9400,-8.5474,-2.0225,2.2872,9.0763,73.0000,-29.8125,-12.1250,1012.47,19.51,6.48
1986421,-8.9700,-2.7900,2.9500,-8.7774,-2.5925,3.2972,9.7281,51.1250,-23.2500,-10.3125,1012.47,19.51,6.49
1986461,-9.3700,-3.0700,2.7700,-9.1774,-2.8725,3.1172,10.1090,45.2500,-16.5625,-1.5000,1012.47,19.51,6.50
1986501,-9.0200,-3.1400,3.0800,-8.8274,-2.9425,3.4272,9.9160,41.4375,-17.3750,6.1250,1012.47,19.50,6.49
1986541,-8.5500,-3.1100,3.6600,-8.3574,-2.9125,4.0072,9.7153,36.0000,-18.3125,5.6250,1012.47,19.50,6.53
1986582,-8.6000,-3.2300,4.2300,-8.4074,-3.0325,4.5772,10.0415,29.2500,-13.7500,0.8125,1012.46,19.50,6.55
1986622,-9.1400,-2.8900,4.1100,-8.9474,-2.6925,4.4572,10.3524,26.7500,-7.6875,-0.5625,1012.46,19.50,6.55
1986662,-8.8800,-3.0000,4.4100,-8.6874,-2.8025,4.7572,10.2935,19.1250,-6.3750,-1.4375,1012.47,19.50,6.49
1986702,-8.9300,-3.2400,4.3000,-8.7374,-3.0425,4.6472,10.3535,11.3125,-3.6250,-1.9375,1012.47,19.50,6.52
1986742,-8.6900,-3.4400,4.4400,-8.4974,-3.2425,4.7872,10.2780,4.0625,-4.5625,-1.3125,1012.47,19.50,6.53
