#logger=serial_logger_v1.3
#saved_at=2026-02-04T11:31:19.446626
#fs_hz=25
#fs_hz_inferred=1
#segment_id=1
#segment_start_ms=28366
#device_mode_code=8
#device_mode_tag=walk
#storage_mode_tag=walk
#mode_mismatch=0
t_ms,ax_raw,ay_raw,az_raw,ax_corr,ay_corr,az_corr,acc_mag_corr,gx,gy,gz,pressure_hpa,temp_C,alt_m
29702,-9.3800,2.4600,1.5400,-9.1874,2.6575,1.8872,9.7484,-2.5000,1.0000,1.1250,1013.40,19.27,-1.28
29742,-9.3000,2.2900,1.7100,-9.1074,2.4875,2.0572,9.6625,-0.8750,-1.5000,-0.1250,1013.40,19.27,-1.24
29781,-9.4000,2.2400,2.2800,-9.2074,2.4375,2.6272,9.8803,-1.5000,3.6875,-0.8125,1013.41,19.27,-1.31
29821,-9.4500,2.1900,2.1800,-9.2574,2.3875,2.5272,9.8887,2.6250,9.1250,-1.1250,1013.41,19.27,-1.30
29861,-9.1500,2.4900,1.8100,-8.9574,2.6875,2.1572,9.5975,2.5625,13.0000,-0.1875,1013.40,19.28,-1.27
29901,-9.4400,2.3500,1.8600,-9.2474,2.5475,2.2072,9.8426,5.2500,17.8125,-1.8750,1013.40,19.28,-1.22
29941,-9.4600,2.5100,1.8800,-9.2674,2.7075,2.2272,9.9084,9.6250,23.1250,-1.7500,1013.39,19.28,-1.20
29981,-9.2400,3.0400,1.6600,-9.0474,3.2375,2.0072,9.8166,15.6250,31.1250,-4.8125,1013.39,19.28,-1.19
30021,-9.4000,2.9800,-1.3100,-9.2074,3.1775,-0.9628,9.7877,1.0000,25.2500,-14.0625,1013.39,19.28,-1.20
30061,-10.0400,2.0300,-1.0800,-9.8474,2.2275,-0.7328,10.1227,-27.6250,-3.8750,-10.9375,1013.40,19.28,-1.22
30101,-9.6200,2.1600,1.1400,-9.4274,2.3575,1.4872,9.8308,-50.0625,-23.2500,6.3750,1013.39,19.28,-1.19
30141,-9.5500,2.3100,1.7700,-9.3574,2.5075,2.1172,9.9162,-55.4375,-16.6250,23.3750,1013.39,19.28,-1.19
30181,-9.2000,1.7900,2.1600,-9.0074,1.9875,2.5072,9.5587,-48.1875,-7.3750,21.7500,1013.40,19.28,-1.22
30221,-9.2700,2.1500,2.3700,-9.0774,2.3475,2.7172,9.7618,-36.8750,8.7500,11.2500,1013.39,19.28,-1.14
30261,-8.7600,2.0600,3.5100,-8.5674,2.2575,3.8572,9.6631,-10.5625,26.6875,6.1250,1013.39,19.28,-1.17
30301,-9.1900,2.9400,3.2000,-8.9974,3.1375,3.5472,10.1676,23.1250,37.1250,-5.0625,1013.38,19.28,-1.12
30341,-9.8000,3.1600,-1.3000,-9.6074,3.3575,-0.9528,10.2217,37.8125,59.0000,-17.1875,1013.39,19.28,-1.14
30381,-10.2000,0.6900,-2.1400,-10.0074,0.8875,-1.7928,10.2054,0.6250,31.0625,-13.6250,1013.39,19.28,-1.18
30421,-9.7400,1.2200,-1.2300,-9.5474,1.4175,-0.8828,9.6923,-19.7500,-4.1250,16.9375,1013.39,19.28,-1.20
30461,-9.0400,1.9700,0.8700,-8.8474,2.1675,1.2172,9.1900,-27.6250,-21.2500,19.9375,1013.40,19.28,-1.21
30501,-9.4600,4.6200,1.9200,-9.2674,4.8175,2.2672,10.6880,6.7500,-13.6875,12.1875,1013.39,19.28,-1.20
30541,-9.4300,2.5400,0.4500,-9.2374,2.7375,0.7972,9.6674,1.0000,-3.3125,-4.3750,1013.39,19.28,-1.17
30582,-9.5600,2.1000,1.2900,-9.3674,2.2975,1.6372,9.7830,-1.1875,2.7500,-3.4375,1013.39,19.28,-1.13
30622,-9.3100,2.5700,1.0900,-9.1174,2.7675,1.4372,9.6360,2.6875,5.0625,5.1875,1013.39,19.28,-1.13
30662,-9.3900,2.9300,0.5200,-9.1974,3.1275,0.8672,9.7532,1.8750,5.9375,3.4375,1013.38,19.28,-1.11
30702,-9.3400,2.6400,0.7000,-9.1474,2.8375,1.0472,9.6345,0.8750,5.3750,-1.2500,1013.38,19.28,-1.08
30742,-9.6000,2.3200,0.8700,-9.4074,2.5175,1.2172,9.8142,1.3750,7.0000,-1.1250,1013.39,19.28,-1.16
30781,-9.5300,2.3900,0.7100,-9.3374,2.5875,1.0572,9.7468,2.6875,7.7500,0.2500,1013.39,19.28,-1.13
30821,-9.3400,2.5900,0.6500,-9.1474,2.7875,0.9972,9.6145,2.0000,8.8750,2.0000,1013.39,19.28,-1.17
30861,-9.3900,2.6800,0.5900,-9.1974,2.8775,0.9372,9.6825,3.6875,11.5000,-0.7500,1013.40,19.28,-1.22
30901,-9.4400,2.6200,0.5500,-9.2474,2.8175,0.8972,9.7086,2.7500,13.4375,-2.4375,1013.40,19.28,-1.24
30941,-9.5600,2.2800,0.6500,-9.3674,2.4775,0.9972,9.7407,4.4375,15.2500,-1.0000,1013.40,19.28,-1.22
30981,-9.6200,2.4400,-0.1100,-9.4274,2.6375,0.2372,9.7923,2.0625,17.1250,0.1250,1013.39,19.28,-1.19
31021,-9.6200,2.2400,-0.0500,-9.4274,2.4375,0.2972,9.7420,3.3750,16.2500,-1.8750,1013.39,19.28,-1.18
31061,-9.4100,2.5900,-0.2900,-9.2174,2.7875,0.0572,9.6298,0.6250,13.7500,0.8125,1013.39,19.28,-1.15
31101,-9.7800,2.0500,0.0000,-9.5874,2.2475,0.3472,9.8534,0.6250,12.4375,3.0625,1013.39,19.28,-1.17
31141,-9.6000,2.3600,-0.3900,-9.4074,2.5575,-0.0428,9.7489,0.6250,10.1875,9.8125,1013.39,19.28,-1.16
31181,-9.4200,2.8900,-0.3600,-9.2274,3.0875,-0.0128,9.7302,0.3750,6.5625,7.3125,1013.39,19.29,-1.19
31221,-9.4300,2.6500,-0.5100,-9.2374,2.8475,-0.1628,9.6677,-0.5625,-0.9375,1.2500,1013.39,19.29,-1.16
31261,-9.4100,2.6100,-0.8500,-9.2174,2.8075,-0.5028,9.6486,-2.2500,-10.0625,-0.6875,1013.38,19.28,-1.09
31301,-10.0000,1.8900,1.4300,-9.8074,2.0875,1.7772,10.1834,10.4375,-5.5625,4.2500,1013.40,19.29,-1.22
31341,-9.1500,2.2400,-0.1100,-8.9574,2.4375,0.2372,9.2862,20.0000,0.5625,12.1875,1013.39,19.29,-1.17
31381,-9.4000,2.9900,-1.7100,-9.2074,3.1875,-1.3628,9.8384,-13.8125,-0.1875,11.8125,1013.39,19.29,-1.13
31421,-10.0600,2.8000,-1.9400,-9.8674,2.9975,-1.5928,10.4349,-30.0625,-8.0000,14.1875,1013.38,19.29,-1.12
31461,-9.2400,2.5000,-1.3000,-9.0474,2.6975,-0.9528,9.4889,-52.8125,-11.4375,21.5625,1013.38,19.29,-1.10
31501,-7.8400,3.8800,1.0700,-7.6474,4.0775,1.4172,8.7816,-69.4375,-9.6875,16.7500,1013.38,19.29,-1.06
31541,-9.9700,3.4400,1.3300,-9.7774,3.6375,1.6772,10.5661,-66.7500,8.1250,-5.3125,1013.38,19.29,-1.07
31582,-8.5500,3.2400,1.5000,-8.3574,3.4375,1.8472,9.2236,-68.6875,12.1250,-2.5625,1013.37,19.29,-1.04
31622,-9.3800,3.1100,0.9300,-9.1874,3.3075,1.2772,9.8478,-64.5000,11.0625,-6.5000,1013.39,19.29,-1.14
31662,-9.3500,2.6500,1.8100,-9.1574,2.8475,2.1572,9.8295,-47.8750,16.0625,-7.8750,1013.38,19.29,-1.08
31702,-9.5000,2.7000,0.9100,-9.3074,2.8975,1.2572,9.8287,-29.1250,15.0000,-8.3750,1013.38,19.29,-1.07
31742,-9.5900,1.9900,1.0200,-9.3974,2.1875,1.3672,9.7450,-9.9375,15.7500,-4.2500,1013.39,19.29,-1.20
31781,-9.7900,2.1700,1.2200,-9.5974,2.3675,1.5672,10.0086,1.9375,15.3750,0.6875,1013.39,19.29,-1.19
31821,-9.4400,3.3500,0.5600,-9.2474,3.5475,0.9072,9.9460,14.6250,24.6875,3.8750,1013.39,19.29,-1.17
31861,-9.3400,3.2800,-0.4100,-9.1474,3.4775,-0.0628,9.7863,5.5000,26.1875,-1.9375,1013.39,19.29,-1.17
31901,-9.5700,3.0300,-1.4200,-9.3774,3.2275,-1.0728,9.9751,4.0625,19.7500,-9.7500,1013.39,19.29,-1.16
31941,-9.1000,2.7800,1.2400,-8.9074,2.9775,1.5872,9.5250,9.8750,5.0000,-16.5000,1013.40,19.29,-1.21
31981,-9.2600,2.7300,-1.4600,-9.0674,2.9275,-1.1128,9.5930,-0.8750,19.9375,-9.6250,1013.39,19.29,-1.20
32021,-9.7400,2.5000,-2.3400,-9.5474,2.6975,-1.9928,10.1193,-12.5000,4.5625,-2.1875,1013.39,19.29,-1.18
32061,-9.7200,2.0000,-1.7400,-9.5274,2.1975,-1.3928,9.8762,-23.3750,-19.3750,5.3750,1013.39,19.29,-1.19
32101,-9.8100,2.7500,-0.8900,-9.6174,2.9475,-0.5428,10.0736,-20.3125,-26.0625,4.4375,1013.39,19.29,-1.16
32141,-9.0000,3.4300,-0.4200,-8.8074,3.6275,-0.0728,9.5255,-29.2500,-34.3125,3.3125,1013.39,19.29,-1.14
32181,-9.5300,2.3800,0.5000,-9.3374,2.5775,0.8472,9.7236,-21.3125,-46.0000,-9.5000,1013.38,19.29,-1.06
32221,-9.7500,1.9300,1.0200,-9.5574,2.1275,1.3672,9.8863,-9.8125,-45.3125,-11.1250,1013.37,19.29,-1.00
32261,-9.5000,1.3300,1.8000,-9.3074,1.5275,2.1472,9.6732,-10.7500,-41.2500,4.0000,1013.38,19.29,-1.11
32301,-9.7300,2.1500,2.0400,-9.5374,2.3475,2.3872,10.1080,-4.6875,-31.4375,9.1875,1013.38,19.29,-1.06
32341,-8.4100,3.1700,2.8500,-8.2174,3.3675,3.1972,9.4386,-1.5000,1.5625,16.1875,1013.39,19.29,-1.16
32381,-9.2300,4.0000,1.0900,-9.0374,4.1975,1.4372,10.0677,-24.7500,22.3750,11.1250,1013.39,19.29,-1.19
32421,-9.5300,3.1900,0.8800,-9.3374,3.3875,1.2272,10.0084,-55.1250,37.5000,9.1250,1013.42,19.29,-1.41
32461,-8.8700,3.2100,1.4700,-8.6774,3.4075,1.8172,9.4979,-72.6250,46.8750,5.2500,1013.41,19.29,-1.32
32501,-9.5000,2.8000,1.2300,-9.3074,2.9975,1.5772,9.9046,-65.3125,49.6250,-0.9375,1013.38,19.29,-1.04
32541,-9.4700,1.7900,1.3400,-9.2774,1.9875,1.6872,9.6368,-35.5000,36.3125,-2.1250,1013.34,19.29,-0.73
32582,-9.3900,1.7500,1.1600,-9.1974,1.9475,1.5072,9.5214,-17.2500,35.2500,3.1875,1013.32,19.29,-0.56
32622,-9.4000,2.6700,0.7100,-9.2074,2.8675,1.0572,9.7014,8.6875,34.8125,7.2500,1013.33,19.29,-0.67
32662,-9.3600,2.9400,-0.8000,-9.1674,3.1375,-0.4528,9.7000,9.2500,30.5000,5.7500,1013.34,19.29,-0.74
32702,-9.2900,3.0500,-1.2100,-9.0974,3.2475,-0.8628,9.6981,5.1875,17.5000,0.5625,1013.35,19.29,-0.87
32742,-9.8900,2.6200,-1.7300,-9.6974,2.8175,-1.3828,10.1926,1.6250,7.8750,-1.5000,1013.36,19.29,-0.93
32781,-9.6300,2.5700,-1.2800,-9.4374,2.7675,-0.9328,9.8790,-2.0000,-11.8750,0.1250,1013.37,19.29,-1.00
32821,-9.5900,2.4700,-0.5200,-9.3974,2.6675,-0.1728,9.7702,-8.0000,-24.9375,2.4375,1013.38,19.29,-1.07
32861,-9.5700,2.4500,0.0500,-9.3774,2.6475,0.3972,9.7521,-9.0000,-29.5625,6.3125,1013.38,19.29,-1.09
32901,-9.4100,2.8700,0.2800,-9.2174,3.0675,0.6272,9.7346,-11.1250,-29.4375,8.9375,1013.38,19.29,-1.04
32941,-8.8000,3.3600,1.5800,-8.6074,3.5575,1.9272,9.5109,-12.5000,-17.1875,6.4375,1013.40,19.29,-1.23
32981,-9.0800,2.8300,3.0200,-8.8874,3.0275,3.3672,9.9745,3.5000,-3.3750,0.8750,1013.40,19.29,-1.23
33021,-9.3300,2.7700,1.0300,-9.1374,2.9675,1.3772,9.7054,1.0000,12.1250,0.1875,1013.40,19.29,-1.23
33061,-9.2100,3.1200,0.0700,-9.0174,3.3175,0.4172,9.6173,3.3750,18.2500,1.4375,1013.38,19.29,-1.07
33101,-9.1900,3.0200,0.3300,-8.9974,3.2175,0.6772,9.5794,6.2500,18.6250,-0.5625,1013.39,19.29,-1.14
33141,-9.4500,3.0500,-0.5400,-9.2574,3.2475,-0.1928,9.8124,1.6875,13.8750,-2.8125,1013.39,19.29,-1.16
33181,-9.7200,2.5600,-0.0500,-9.5274,2.7575,0.2972,9.9229,-0.6250,5.1250,-2.4375,1013.39,19.30,-1.15
33221,-9.3800,2.8800,0.4500,-9.1874,3.0775,0.7972,9.7219,0.6875,4.7500,3.5000,1013.39,19.30,-1.13
33261,-9.0900,3.4700,0.3100,-8.8974,3.6675,0.6572,9.6460,4.0625,10.2500,-2.5000,1013.38,19.30,-1.12
33301,-9.5300,2.6300,-0.1200,-9.3374,2.8275,0.2272,9.7588,-0.8125,8.1250,-5.1250,1013.39,19.30,-1.13
33341,-9.4700,2.6200,-0.0800,-9.2774,2.8175,0.2672,9.6995,2.8125,5.5000,-2.5625,1013.39,19.29,-1.17
33381,-9.4800,2.7300,-0.1700,-9.2874,2.9275,0.1772,9.7395,0.1250,4.0000,-1.1875,1013.40,19.30,-1.26
33421,-9.5400,2.7100,-0.4100,-9.3474,2.9075,-0.0628,9.7894,0.4375,2.0625,0.1875,1013.39,19.30,-1.16
33461,-9.4000,2.6000,-0.1100,-9.2074,2.7975,0.2372,9.6259,-0.3750,-3.7500,0.1875,1013.39,19.30,-1.15
33501,-9.0300,3.6400,1.1300,-8.8374,3.8375,1.4772,9.7472,-0.8750,3.3125,-3.6250,1013.40,19.30,-1.23
33541,-9.5100,3.4800,-0.7500,-9.3174,3.6775,-0.4028,10.0250,7.5000,18.5000,-12.8750,1013.38,19.30,-1.05
33582,-10.0700,1.7500,-1.2800,-9.8774,1.9475,-0.9328,10.1107,6.0625,10.0625,-15.5000,1013.35,19.30,-0.86
33622,-9.7100,2.2900,0.1100,-9.5174,2.4875,0.4572,9.8477,-8.8125,2.6250,-0.2500,1013.36,19.30,-0.88
33662,-9.4700,1.7500,-0.6200,-9.2774,1.9475,-0.2728,9.4835,-3.3750,-6.8125,5.3125,1013.36,19.30,-0.95
33702,-10.5800,2.7700,-0.9900,-10.3874,2.9675,-0.6428,10.8221,6.3125,-0.3125,17.0000,1013.37,19.30,-1.00
33742,-10.7200,2.7700,0.5300,-10.5274,2.9675,0.8772,10.9728,-3.3750,2.2500,14.1250,1013.37,19.30,-1.02
33781,-10.9900,1.2700,-2.0500,-10.7974,1.4675,-1.7028,11.0289,-47.5625,49.7500,57.0000,1013.35,19.30,-0.86
33821,-11.0300,5.2800,-0.6200,-10.8374,5.4775,-0.2728,12.1461,-44.1250,78.4375,74.8750,1013.34,19.30,-0.75
33861,-10.7400,4.3300,-0.7700,-10.5474,4.5275,-0.4228,11.4858,-24.0000,114.1875,59.0625,1013.34,19.30,-0.78
33901,-11.3700,5.4300,-5.1500,-11.1774,5.6275,-4.8028,13.4041,19.1250,185.6250,107.0625,1013.33,19.30,-0.70
33941,-10.2900,8.9100,-6.8400,-10.0974,9.1075,-6.4928,15.0685,27.2500,159.2500,121.7500,1013.27,19.30,-0.13
33981,-8.7800,8.3700,-8.9800,-8.5874,8.5675,-8.6328,14.8886,62.1250,74.8125,72.5625,1013.23,19.30,0.14
34021,-9.2900,6.3400,-5.2400,-9.0974,6.5375,-4.8928,12.2246,53.4375,-32.5625,24.2500,1013.25,19.30,-0.01
34061,-7.4000,6.0300,-4.2000,-7.2074,6.2275,-3.8528,10.2748,85.8750,-65.6250,19.1875,1013.28,19.30,-0.21
34101,-7.8800,4.9500,-4.5400,-7.6874,5.1475,-4.1928,10.1574,118.2500,-101.5000,9.6250,1013.30,19.30,-0.37
34141,-8.7900,3.8500,-3.9800,-8.5974,4.0475,-3.6328,10.1732,120.7500,-104.8125,51.3125,1013.30,19.30,-0.42
34181,-6.8200,2.8700,-0.2500,-6.6274,3.0675,0.0972,7.3035,180.0000,-85.7500,92.3125,1013.32,19.30,-0.62
34221,-6.5400,1.4700,-2.7200,-6.3474,1.6675,-2.3728,6.9786,222.3125,-38.0000,145.1875,1013.33,19.30,-0.67
34261,-5.6900,1.6700,-7.2600,-5.4974,1.8675,-6.9128,9.0275,162.6875,-40.8125,213.5625,1013.28,19.30,-0.25
34301,-2.7100,4.4700,-2.6200,-2.5174,4.6675,-2.2728,5.7696,126.9375,-87.5000,228.2500,1013.25,19.30,-0.01
34341,-3.7700,6.0100,-7.6600,-3.5774,6.2075,-7.3128,10.2376,110.2500,-137.2500,194.0000,1013.25,19.30,-0.02
34381,-3.7700,6.6800,-7.8100,-3.5774,6.8775,-7.4628,10.7606,106.4375,-190.9375,159.9375,1013.25,19.30,0.01
34421,-3.9100,6.3100,-6.8600,-3.7174,6.5075,-6.5128,9.9289,108.3125,-217.2500,142.0625,1013.26,19.30,-0.12
34461,-3.4600,6.4100,-6.3000,-3.2674,6.6075,-5.9528,9.4747,121.6250,-216.3125,129.8750,1013.28,19.30,-0.26
34501,-2.0300,3.9200,-3.8500,-1.8374,4.1175,-3.5028,5.7096,131.1250,-230.5000,88.4375,1013.29,19.30,-0.31
34541,-4.3500,3.5000,-4.7000,-4.1574,3.6975,-4.3528,7.0642,144.5000,-155.7500,85.4375,1013.29,19.30,-0.36
34582,-3.7100,4.5000,-3.3700,-3.5174,4.6975,-3.0228,6.6012,141.8750,-110.3125,91.2500,1013.32,19.30,-0.57
34622,-4.3500,4.3200,-5.3400,-4.1574,4.5175,-4.9928,7.9133,142.5625,-60.9375,82.3750,1013.32,19.30,-0.62
34662,-3.5600,5.3000,-5.6200,-3.3674,5.4975,-5.2728,8.3285,119.5625,-33.8750,86.0000,1013.33,19.30,-0.66
34702,-3.0700,7.4900,-6.7300,-2.8774,7.6875,-6.3828,10.3979,97.3125,-42.8750,68.5625,1013.38,19.30,-1.05
34742,-2.7800,8.6400,-6.9300,-2.5874,8.8375,-6.5828,11.3194,85.0625,-49.5625,49.4375,1013.40,19.30,-1.26
34781,-2.9100,8.6900,-6.4600,-2.7174,8.8875,-6.1128,11.1238,77.2500,-65.7500,0.3125,1013.42,19.30,-1.39
34821,-4.9700,7.8800,-4.5800,-4.7774,8.0775,-4.2328,10.2950,63.0000,-69.5625,-44.8125,1013.44,19.30,-1.61
34861,-6.1300,8.0400,-3.5800,-5.9374,8.2375,-3.2328,10.6565,40.0000,-59.8750,-46.4375,1013.43,19.30,-1.51
34901,-7.2400,8.4500,-3.4600,-7.0474,8.6475,-3.1128,11.5817,28.2500,-63.9375,-26.2500,1013.41,19.30,-1.32
34941,-6.7000,6.8900,-4.5500,-6.5074,7.0875,-4.2028,10.4996,24.8125,-65.8125,-10.5625,1013.37,19.30,-0.97
34981,-6.4000,5.5200,-4.4100,-6.2074,5.7175,-4.0628,9.3663,14.6250,-62.8125,-8.2500,1013.34,19.30,-0.74
35021,-6.5700,4.7800,-4.8400,-6.3774,4.9775,-4.4928,9.2538,2.1250,-55.8125,-10.7500,1013.32,19.30,-0.56
35061,-6.6500,4.4500,-4.1600,-6.4574,4.6475,-3.8128,8.8224,-8.2500,-46.3750,-5.0000,1013.32,19.30,-0.56
35101,-6.9100,5.0200,-4.6800,-6.7174,5.2175,-4.3328,9.5456,-7.6875,-30.0625,-3.6250,1013.32,19.30,-0.57
35141,-7.2100,5.1600,-4.8400,-7.0174,5.3575,-4.4928,9.9062,-3.2500,-17.5625,-9.0625,1013.33,19.30,-0.64
35181,-7.6600,4.7300,-5.0500,-7.4674,4.9275,-4.7028,10.1074,-3.5000,-12.2500,-12.0625,1013.32,19.30,-0.57
35221,-7.3300,5.2900,-4.4100,-7.1374,5.4875,-4.0628,9.8773,-7.0000,-15.6875,-4.0000,1013.33,19.30,-0.66
35261,-7.6500,4.7900,-5.1200,-7.4574,4.9875,-4.7728,10.1621,11.1250,-10.7500,-3.2500,1013.33,19.30,-0.69
35301,-7.3600,4.7500,-4.5700,-7.1674,4.9475,-4.2228,9.6789,28.0000,-11.8750,1.5625,1013.34,19.30,-0.75
35341,-7.5100,4.4400,-4.7000,-7.3174,4.6375,-4.3528,9.6952,36.0000,-17.3750,4.9375,1013.34,19.30,-0.74
35381,-8.1900,3.3600,-5.3900,-7.9974,3.5575,-5.0428,10.1017,40.1875,-23.1875,9.6875,1013.33,19.30,-0.65
35421,-6.5900,4.7800,-3.7800,-6.3974,4.9775,-3.4328,8.8026,44.4375,-14.0625,1.6875,1013.35,19.30,-0.84
35461,-7.8700,3.9800,-5.1300,-7.6774,4.1775,-4.7828,9.9634,64.1875,1.2500,-13.8125,1013.35,19.30,-0.85
35501,-7.6500,4.9100,-5.2700,-7.4574,5.1075,-4.9228,10.2924,46.1875,-1.5625,-1.6875,1013.35,19.30,-0.86
35541,-7.7600,5.2500,-4.9300,-7.5674,5.4475,-4.5828,10.3896,30.3750,-7.1250,2.0000,1013.36,19.30,-0.91
35582,-7.9000,5.6600,-4.5100,-7.7074,5.8575,-4.1628,10.5377,23.3750,-2.8125,7.4375,1013.36,19.30,-0.88
35622,-7.7700,5.5300,-4.5500,-7.5774,5.7275,-4.2028,10.3868,19.3125,-4.9375,5.3125,1013.35,19.30,-0.83
35662,-7.4900,4.0700,-4.7700,-7.2974,4.2675,-4.4228,9.5407,-3.5625,-5.9375,9.5000,1013.35,19.30,-0.82
35702,-5.8900,3.8400,-4.1000,-5.6974,4.0375,-3.7528,7.9275,-25.9375,-1.0625,11.6250,1013.34,19.30,-0.75
35742,-6.8100,4.0700,-4.5400,-6.6174,4.2675,-4.1928,8.9208,-32.6875,13.6875,15.6875,1013.35,19.31,-0.80
35781,-8.1800,4.2900,-4.6500,-7.9874,4.4875,-4.3028,10.1218,-27.3750,29.6875,13.0625,1013.34,19.30,-0.79
35821,-9.4300,6.4500,-8.5500,-9.2374,6.6475,-8.2028,14.0287,-13.7500,34.7500,4.8125,1013.35,19.30,-0.83
