#logger=serial_logger_v1.3
#saved_at=2026-02-04T09:24:39.755392
#fs_hz=25
#fs_hz_inferred=1
#segment_id=5
#segment_start_ms=2115365
#device_mode_code=8
#device_mode_tag=walk
#storage_mode_tag=walk
#mode_mismatch=0
t_ms,ax_raw,ay_raw,az_raw,ax_corr,ay_corr,az_corr,acc_mag_corr,gx,gy,gz,pressure_hpa,temp_C,alt_m
2117466,-10.0800,-0.3800,0.0300,-9.8874,-0.1825,0.3772,9.8963,-6.5625,-0.3125,-34.4375,1012.42,14.40,6.92
2117506,-9.9000,-1.1300,0.0400,-9.7074,-0.9325,0.3872,9.7598,-6.0625,7.7500,-23.2500,1012.41,14.40,7.01
2117546,-9.7500,-1.3600,-0.4800,-9.5574,-1.1625,-0.1328,9.6288,-3.8125,15.2500,-6.1875,1012.40,14.40,7.11
2117585,-10.2100,-0.5800,-0.4900,-10.0174,-0.3825,-0.1428,10.0257,2.4375,19.3125,6.3125,1012.39,14.40,7.18
2117625,-10.0800,0.3200,-0.3700,-9.8874,0.5175,-0.0228,9.9010,9.0000,30.3125,2.0000,1012.39,14.40,7.18
2117666,-10.9400,-0.3200,-1.2700,-10.7474,-0.1225,-0.9228,10.7876,5.2500,55.4375,-3.2500,1012.37,14.40,7.33
2117706,-10.9000,-1.2700,-3.4100,-10.7074,-1.0725,-3.0628,11.1884,-12.5000,170.0625,8.5000,1012.33,14.40,7.69
2117746,-11.7000,-1.1500,-6.7300,-11.5074,-0.9525,-6.3828,13.1935,4.1250,244.8750,-3.1250,1012.18,14.40,8.90
2117786,-11.1100,-1.1300,-9.7800,-10.9174,-0.9325,-9.4328,14.4581,8.0000,193.1875,-14.6875,1012.05,14.40,9.98
2117826,-10.2500,-1.9100,-7.6900,-10.0574,-1.7125,-7.3428,12.5698,1.8125,80.7500,-16.6875,1012.02,14.40,10.27
2117866,-9.0900,-1.9700,-5.1900,-8.8974,-1.7725,-4.8428,10.2839,26.3750,-13.1875,-5.2500,1012.07,14.40,9.84
2117906,-8.5000,-2.1000,-2.6800,-8.3074,-1.9025,-2.3328,8.8360,69.3750,-50.3125,9.6250,1012.13,14.40,9.33
2117946,-8.0200,-0.9200,-3.9200,-7.8274,-0.7225,-3.5728,8.6345,78.0000,-35.9375,16.1250,1012.19,14.40,8.86
2117986,-8.0200,-1.1800,-3.7500,-7.8274,-0.9825,-3.4028,8.5914,85.7500,9.6875,6.1875,1012.21,14.40,8.67
2118026,-6.3500,-1.3300,-3.1400,-6.1574,-1.1325,-2.7928,6.8554,72.6875,33.0625,8.5000,1012.26,14.40,8.27
2118066,-7.5600,-1.6500,-4.4900,-7.3674,-1.4525,-4.1428,8.5762,53.0625,61.3125,18.4375,1012.28,14.40,8.10
2118106,-6.8400,-1.0100,-5.5200,-6.6474,-0.8125,-5.1728,8.4620,37.3750,62.7500,30.7500,1012.28,14.40,8.09
2118146,-7.0600,-1.0300,-4.8300,-6.8674,-0.8325,-4.4828,8.2432,22.5625,24.7500,36.2500,1012.30,14.40,7.92
2118186,-6.6800,-0.9800,-3.9800,-6.4874,-0.7825,-3.6328,7.4764,21.0000,9.8750,38.1875,1012.31,14.40,7.87
2118226,-7.0200,-0.3800,-4.1100,-6.8274,-0.1825,-3.7628,7.7978,20.0625,2.6875,26.1250,1012.31,14.40,7.81
2118266,-8.3000,-0.2600,-5.1000,-8.1074,-0.0625,-4.7528,9.3980,16.1250,5.1875,7.9375,1012.32,14.40,7.72
2118306,-9.1600,-0.5500,-6.2900,-8.9674,-0.3525,-5.9428,10.7636,14.6250,12.3750,-15.3125,1012.32,14.41,7.73
2118346,-10.0300,-0.9600,-6.4000,-9.8374,-0.7625,-6.0528,11.5755,6.7500,13.6875,-28.6250,1012.33,14.41,7.69
2118386,-10.5300,-1.5000,-6.9000,-10.3374,-1.3025,-6.5528,12.3084,-8.5625,16.0625,-33.0000,1012.33,14.41,7.68
2118426,-10.7500,-1.2400,-7.3800,-10.5574,-1.0425,-7.0328,12.7281,-27.0000,18.8125,-25.4375,1012.33,14.41,7.66
2118466,-9.9700,-1.4800,-7.3000,-9.7774,-1.2825,-6.9528,12.0658,-35.3125,-2.0000,-26.4375,1012.33,14.41,7.65
2118506,-9.4900,-1.1600,-6.7900,-9.2974,-0.9625,-6.4428,11.3524,-43.3750,-23.2500,-17.3750,1012.34,14.41,7.57
2118546,-8.7800,-0.7400,-6.2100,-8.5874,-0.5425,-5.8628,10.4120,-31.6875,-50.5000,-23.0000,1012.35,14.41,7.51
2118585,-7.4300,-0.8000,-3.7500,-7.2374,-0.6025,-3.4028,8.0201,-27.1250,-45.7500,-22.5625,1012.35,14.41,7.48
2118625,-7.2000,-0.4900,-4.6100,-7.0074,-0.2925,-4.2628,8.2074,-14.7500,0.8125,-20.1875,1012.34,14.41,7.57
2118666,-6.6100,-0.9900,-4.6000,-6.4174,-0.7925,-4.2528,7.7393,-6.6875,-4.3750,-17.5625,1012.33,14.41,7.64
2118706,-6.9300,-1.0300,-4.9600,-6.7374,-0.8325,-4.6128,8.2075,-2.0000,-18.8125,-7.0625,1012.33,14.41,7.66
2118746,-5.9400,0.1500,-4.5900,-5.7474,0.3475,-4.2428,7.1523,8.9375,-15.4375,-5.5000,1012.32,14.41,7.77
2118786,-4.5400,0.1900,-2.9000,-4.3474,0.3875,-2.5528,5.0564,15.8750,-24.6875,-6.3750,1012.32,14.41,7.76
2118826,-5.1200,0.5700,-3.2800,-4.9274,0.7675,-2.9328,5.7853,25.6875,-28.0000,-10.0000,1012.32,14.41,7.75
2118866,-6.2500,0.3500,-3.6300,-6.0574,0.5475,-3.2828,6.9115,15.3125,-10.3750,16.1875,1012.32,14.41,7.79
2118906,-7.5500,0.6200,-6.3800,-7.3574,0.8175,-6.0328,9.5496,-7.0625,19.8125,56.3125,1012.31,14.41,7.82
2118946,-8.7900,0.1900,-6.2700,-8.5974,0.3875,-5.9228,10.4472,-60.7500,5.1250,105.0625,1012.30,14.41,7.91
2118986,-9.6300,1.8600,-6.9600,-9.4374,2.0575,-6.6128,11.7059,-94.7500,32.6250,154.6250,1012.31,14.41,7.84
2119026,-11.0900,3.2700,-8.5500,-10.8974,3.4675,-8.2028,14.0735,-82.0000,49.7500,150.8750,1012.32,14.41,7.76
2119066,-11.5300,3.7500,-10.9700,-11.3374,3.9475,-10.6228,16.0301,-41.5625,52.8750,123.5625,1012.33,14.41,7.63
2119106,-11.1300,3.2200,-10.4700,-10.9374,3.4175,-10.1228,15.2898,-15.3750,10.6875,100.1875,1012.33,14.41,7.65
2119146,-9.3600,3.2700,-8.2300,-9.1674,3.4675,-7.8828,12.5779,4.2500,-2.6250,87.8125,1012.33,14.41,7.68
2119186,-7.6200,2.5900,-6.1200,-7.4274,2.7875,-5.7728,9.8113,24.7500,7.8125,72.8750,1012.32,14.41,7.74
2119226,-6.7800,3.0600,-6.9600,-6.5874,3.2575,-6.6128,9.8861,48.2500,40.0625,57.1250,1012.32,14.41,7.72
2119266,-6.2100,2.6700,-6.4500,-6.0174,2.8675,-6.1028,9.0375,60.9375,23.5625,38.4375,1012.31,14.41,7.81
2119306,-5.9400,2.8100,-6.4100,-5.7474,3.0075,-6.0628,8.8789,40.5000,-38.6875,28.0625,1012.31,14.41,7.86
2119346,-5.8000,2.9400,-5.8200,-5.6074,3.1375,-5.4728,8.4403,41.1875,-68.5625,14.1250,1012.29,14.41,8.01
2119386,-6.2100,3.0400,-4.8900,-6.0174,3.2375,-4.5428,8.2053,55.7500,-32.0625,5.3750,1012.30,14.41,7.95
2119426,-6.0600,3.0800,-5.7800,-5.8674,3.2775,-5.4328,8.6420,60.1250,-0.9375,5.3750,1012.30,14.41,7.93
2119466,-5.4200,2.8300,-5.8500,-5.2274,3.0275,-5.5028,8.1714,40.8125,22.2500,18.8125,1012.30,14.41,7.89
2119506,-5.2200,3.2200,-6.3100,-5.0274,3.4175,-5.9628,8.5152,21.3750,20.1250,30.0625,1012.29,14.41,7.96
2119546,-5.1400,3.8000,-6.8200,-4.9474,3.9975,-6.4728,9.0749,10.6250,15.2500,41.1875,1012.29,14.41,7.99
2119585,-5.4300,4.1400,-7.2100,-5.2374,4.3375,-6.8628,9.6614,13.8125,-7.1875,49.8125,1012.30,14.41,7.94
2119625,-5.1200,3.7600,-6.3700,-4.9274,3.9575,-6.0228,8.7301,24.1250,-42.3750,77.4375,1012.29,14.41,8.03
2119666,-4.2700,3.7800,-4.6200,-4.0774,3.9775,-4.2728,7.1206,57.2500,-68.2500,102.3125,1012.30,14.41,7.91
2119706,-4.5800,3.4400,-4.6400,-4.3874,3.6375,-4.2928,7.1350,117.8125,-88.1250,116.3750,1012.32,14.41,7.75
2119746,-4.2700,4.0300,-5.2000,-4.0774,4.2275,-4.8528,7.6188,152.0625,-88.5000,132.4375,1012.32,14.41,7.72
2119786,-4.2100,2.9000,-5.5700,-4.0174,3.0975,-5.2228,7.2809,158.0000,-74.5625,149.8125,1012.32,14.41,7.74
2119826,-3.9400,2.3600,-5.6200,-3.7474,2.5575,-5.2728,6.9560,119.8125,-65.5000,155.3750,1012.31,14.41,7.82
2119866,-3.8900,2.7400,-4.9200,-3.6974,2.9375,-4.5728,6.5734,85.6250,-52.6250,149.5000,1012.31,14.41,7.81
2119906,-4.1000,2.6000,-4.8100,-3.9074,2.7975,-4.4628,6.5582,68.3750,-24.5625,130.1250,1012.32,14.41,7.73
2119946,-5.0800,3.6900,-5.7600,-4.8874,3.8875,-5.4128,8.2642,64.4375,-6.3125,97.4375,1012.34,14.41,7.56
2119986,-5.9600,4.3500,-6.7400,-5.7674,4.5475,-6.3928,9.7371,59.3750,4.8125,58.2500,1012.37,14.41,7.29
2120026,-6.8800,4.4700,-6.9300,-6.6874,4.6675,-6.5828,10.4805,50.1250,12.0625,10.8750,1012.39,14.42,7.17
2120066,-6.9400,4.0000,-7.4700,-6.7474,4.1975,-7.1228,10.6715,24.2500,11.7500,-31.1875,1012.37,14.42,7.30
2120106,-6.6700,4.1400,-6.6000,-6.4774,4.3375,-6.2528,9.9934,0.8750,-3.3125,-61.5625,1012.35,14.42,7.49
2120146,-6.4600,4.0700,-7.0100,-6.2674,4.2675,-6.6628,10.0938,-15.1875,-13.3125,-76.3750,1012.32,14.42,7.73
2120186,-6.4100,4.0000,-6.9500,-6.2174,4.1975,-6.6028,9.9936,-25.4375,-18.5000,-83.3750,1012.30,14.42,7.93
2120226,-6.8400,4.1600,-7.6400,-6.6474,4.3575,-7.2928,10.7871,-31.1250,-12.4375,-88.5625,1012.28,14.42,8.11
2120266,-7.2900,4.0100,-7.5300,-7.0974,4.2075,-7.1828,10.9393,-31.5000,-10.5625,-84.3125,1012.26,14.42,8.23
2120306,-7.3400,4.0300,-7.6600,-7.1474,4.2275,-7.3128,11.0650,-23.9375,-4.6250,-70.0625,1012.24,14.42,8.42
2120346,-7.0600,3.0700,-7.0700,-6.8674,3.2675,-6.7228,10.1506,-8.9375,-7.3125,-39.8125,1012.22,14.42,8.54
2120386,-6.4100,2.4900,-6.7200,-6.2174,2.6875,-6.3728,9.3001,1.0000,-19.4375,-1.6250,1012.20,14.42,8.74
2120426,-5.8600,2.2000,-6.2500,-5.6674,2.3975,-5.9028,8.5270,-6.0000,-25.5625,15.9375,1012.16,14.42,9.04
2120466,-6.0200,2.2400,-6.6200,-5.8274,2.4375,-6.2728,8.9021,-9.1250,-17.3750,16.2500,1012.16,14.42,9.10
2120506,-5.8900,2.2000,-7.4000,-5.6974,2.3975,-7.0528,9.3782,-16.3750,-10.1875,10.0000,1012.14,14.42,9.22
2120546,-5.7300,2.9100,-7.5300,-5.5374,3.1075,-7.1828,9.5871,-14.1250,11.1250,0.5625,1012.16,14.42,9.08
2120585,-5.8700,2.7300,-7.4000,-5.6774,2.9275,-7.0528,9.5155,-0.8125,33.6875,-2.5625,1012.18,14.42,8.92
2120625,-5.5800,2.5700,-6.7400,-5.3874,2.7675,-6.3928,8.8063,2.8125,40.6875,3.1250,1012.21,14.42,8.70
2120666,-7.1700,3.0700,-6.1900,-6.9774,3.2675,-5.8428,9.6695,19.4375,37.3125,20.1250,1012.24,14.42,8.41
2120706,-9.6900,3.3600,-4.7100,-9.4974,3.5575,-4.3628,11.0404,22.0000,6.6875,30.4375,1012.27,14.42,8.15
2120746,-9.4600,3.4900,-4.3300,-9.2674,3.6875,-3.9828,10.7399,11.4375,-18.5000,26.8125,1012.28,14.42,8.06
2120786,-8.2200,-2.0700,-7.7900,-8.0274,-1.8725,-7.4428,11.1059,3.7500,-12.2500,4.8125,1012.27,14.42,8.19
2120826,-5.0400,3.8000,-6.6600,-4.8474,3.9975,-6.3128,8.9067,-6.3125,5.9375,-43.5000,1012.23,14.42,8.46
2120866,-6.4500,2.5800,-7.9600,-6.2574,2.7775,-7.6128,10.2384,13.7500,-35.6250,-14.0000,1012.22,14.42,8.55
2120906,-6.5200,1.3300,-7.6100,-6.3274,1.5275,-7.2628,9.7528,31.5000,-47.7500,-4.0625,1012.24,14.42,8.42
2120946,-6.8600,1.3100,-7.7100,-6.6674,1.5075,-7.3628,10.0468,52.0625,-45.0000,-1.0000,1012.24,14.42,8.38
2120986,-6.6700,1.2900,-7.2800,-6.4774,1.4875,-6.9328,9.6038,72.0000,-44.3750,20.4375,1012.25,14.42,8.30
2121026,-5.9500,1.2100,-7.6100,-5.7574,1.4075,-7.2628,9.3743,85.0000,-42.0625,38.3125,1012.25,14.42,8.30
2121066,-5.3600,0.9200,-7.4900,-5.1674,1.1175,-7.1428,8.8865,80.1250,-59.3750,52.6875,1012.26,14.42,8.25
2121106,-6.6400,1.9500,-6.6700,-6.4474,2.1475,-6.3228,9.2822,74.7500,-49.6250,51.6875,1012.28,14.42,8.10
2121146,-7.8200,2.5300,-7.1200,-7.6274,2.7275,-6.7728,10.5588,81.5625,-18.9375,29.0000,1012.30,14.42,7.92
2121186,-9.5300,3.2800,-6.6000,-9.3374,3.4775,-6.2528,11.7634,53.7500,-9.8750,-8.6250,1012.32,14.42,7.72
2121226,-10.2300,3.0900,-5.5200,-10.0374,3.2875,-5.1728,11.7607,20.3125,-11.6875,-41.1875,1012.35,14.42,7.49
2121266,-8.2900,1.4300,-5.4000,-8.0974,1.6275,-5.0528,9.6823,-5.6875,-31.0000,-55.4375,1012.35,14.42,7.49
2121306,-6.9600,0.3000,-6.5500,-6.7674,0.4975,-6.2028,9.1935,-9.4375,-12.7500,-65.0625,1012.33,14.42,7.67
2121346,-6.9400,-0.1500,-7.0500,-6.7474,0.0475,-6.7028,9.5109,10.1250,5.2500,-57.8125,1012.32,14.42,7.74
2121386,-7.9400,-0.4300,-6.5200,-7.7474,-0.2325,-6.1728,9.9086,33.6875,-2.1250,-39.6250,1012.32,14.42,7.73
2121426,-8.4200,-0.1300,-5.9100,-8.2274,0.0675,-5.5628,9.9317,47.3125,0.4375,-31.3750,1012.30,14.42,7.88
2121466,-8.5900,0.8800,-3.8000,-8.3974,1.0775,-3.4528,9.1433,42.3125,-4.8125,-27.5625,1012.32,14.42,7.78
2121506,-7.9500,-0.6800,-6.0700,-7.7574,-0.4825,-5.7228,9.6520,34.0625,11.8750,-24.8750,1012.31,14.42,7.79
2121546,-8.5800,-1.5500,-6.8100,-8.3874,-1.3525,-6.4628,10.6745,18.9375,31.1875,-38.9375,1012.30,14.42,7.94
2121585,-10.3000,-4.1400,-8.0300,-10.1074,-3.9425,-7.6828,13.2939,56.3750,63.3750,-103.1250,1012.29,14.42,7.98
2121625,-5.8800,-1.4300,-4.8800,-5.6874,-1.2325,-4.5328,7.3764,33.3125,-27.8125,-85.4375,1012.23,14.42,8.53
2121666,-6.2100,-1.0700,-3.5200,-6.0174,-0.8725,-3.1728,6.8584,-41.3750,-101.8125,5.6875,1012.22,14.42,8.61
2121706,-4.9100,1.1100,-2.7100,-4.7174,1.3075,-2.3628,5.4356,13.6875,-19.3125,-4.5625,1012.23,14.43,8.52
2121746,-5.2700,-0.6200,-5.0500,-5.0774,-0.4225,-4.7028,6.9336,22.2500,0.2500,-17.0625,1012.20,14.43,8.73
2121786,-7.9100,-2.0900,-4.8700,-7.7174,-1.8925,-4.5228,9.1431,2.3125,-8.8750,-18.9375,1012.21,14.43,8.70
2121826,-9.9400,-3.9700,-3.5700,-9.7474,-3.7725,-3.2228,10.9375,23.9375,-18.9375,-10.5625,1012.20,14.43,8.71
2121866,-8.7200,-4.3600,-6.4700,-8.5274,-4.1625,-6.1228,11.2930,18.7500,-12.5000,-16.4375,1012.18,14.42,8.92
2121906,-9.8600,-3.6800,-7.1100,-9.6674,-3.4825,-6.7628,12.3013,-23.6875,3.5625,-31.1875,1012.21,14.42,8.69
2121946,-8.8900,-3.3800,-7.0800,-8.6974,-3.1825,-6.7328,11.4501,-40.1250,-23.3125,-24.6875,1012.23,14.42,8.52
2121986,-7.6800,-2.8800,-5.5600,-7.4874,-2.6825,-5.2128,9.5095,-17.5625,-29.1250,-25.0625,1012.23,14.43,8.51
2122026,-6.4700,-3.6300,-5.2500,-6.2774,-3.4325,-4.9028,8.6732,-13.8125,-19.4375,-21.5625,1012.21,14.42,8.66
2122066,-6.2200,-3.9500,-6.8400,-6.0274,-3.7525,-6.4928,9.6212,11.3750,27.0000,3.6250,1012.17,14.42,8.97
2122106,-6.0800,-7.1300,-7.9800,-5.8874,-6.9325,-7.6328,11.8735,57.1250,99.0000,55.0625,1012.18,14.42,8.88
2122146,-8.0600,-7.4200,-6.1200,-7.8674,-7.2225,-5.7728,12.1403,100.1250,78.2500,66.6250,1012.33,14.42,7.63
2122186,-9.6800,0.1900,-1.4200,-9.4874,0.3875,-1.0728,9.5557,124.3125,0.5000,46.0000,1012.56,14.43,5.72
2122226,-6.6700,3.9100,-1.0000,-6.4774,4.1075,-0.6528,7.6977,54.6250,-39.6250,58.5625,1012.75,14.42,4.14
2122266,-3.6200,3.1400,-5.8400,-3.4274,3.3375,-5.4928,7.2840,13.4375,20.0000,40.1875,1012.90,14.42,2.94
2122306,-5.8800,0.7300,-2.5900,-5.6874,0.9275,-2.2428,6.1836,-62.5000,2.1875,-17.0625,1012.84,14.43,3.43
2122346,-6.7800,-1.1900,-4.6000,-6.5874,-0.9925,-4.2528,7.9035,-94.6250,-40.6250,4.9375,1012.65,14.43,4.97
2122386,-6.3900,-0.7400,-2.8500,-6.1974,-0.5425,-2.5028,6.7057,-112.7500,-82.4375,22.0625,1012.48,14.43,6.40
2122426,-7.1000,-3.0100,-5.1000,-6.9074,-2.8125,-4.7528,8.8437,-78.4375,-57.4375,18.4375,1012.26,14.43,8.25
2122466,-11.7600,-3.7300,-5.6400,-11.5674,-3.5325,-5.2928,13.2022,-60.1875,-26.3750,36.8750,1012.13,14.43,9.30
2122506,-11.7300,-3.7400,-8.3500,-11.5374,-3.5425,-8.0028,14.4812,-30.0000,-14.6875,36.0000,1012.08,14.43,9.76
2122546,-10.5100,-3.3900,-8.2600,-10.3174,-3.1925,-7.9128,13.3885,5.6875,-20.6250,19.3750,1012.06,14.43,9.92
2122585,-9.8900,-4.0400,-5.4000,-9.6974,-3.8425,-5.0528,11.5903,16.6875,2.0000,-9.6875,1012.09,14.43,9.64
2122625,-10.1400,-3.7400,-4.0400,-9.9474,-3.5425,-3.6928,11.1865,27.1250,33.3750,-24.1250,1012.14,14.43,9.28
