5591527,-8.1000,2.2600,5.3500,-7.9074,2.4575,5.6972,10.0511,1.1875,-12.1875,1.1875,1029.50,9.89,-134.40
5591545,-8.1200,2.2500,5.2800,-7.9274,2.4475,5.6272,10.0249,-0.9375,3.8750,1.8750,1029.53,9.85,-134.70
5591570,-8.0500,1.8100,5.7200,-7.8574,2.0075,6.0672,10.1282,-3.8125,12.3125,1.8125,1029.57,9.83,-134.98
5591597,-8.6700,2.0200,5.1400,-8.4774,2.2175,5.4872,10.3389,-9.1875,33.2500,6.8125,1029.58,9.83,-135.08
5591622,-8.9900,1.9200,5.0600,-8.7974,2.1175,5.4072,10.5412,-17.5000,47.8750,9.5625,1029.59,9.84,-135.16
5591648,-8.1800,2.0900,2.9500,-7.9874,2.2875,3.2972,8.9388,-6.2500,48.3125,15.1250,1029.59,9.85,-135.18
5591672,-8.7800,2.6500,2.7700,-8.5874,2.8475,3.1172,9.5691,-10.0000,36.5000,14.2500,1029.60,9.87,-135.24
5591711,-8.8100,2.6000,3.4100,-8.6174,2.7975,3.7572,9.8083,-2.8750,4.4375,1.6250,1029.60,9.88,-135.27
5591751,-8.4700,2.0400,4.2200,-8.2774,2.2375,4.5672,9.7150,-1.3125,-11.9375,-2.1250,1029.61,9.90,-135.30
5591791,-8.5000,2.0400,4.6200,-8.3074,2.2375,4.9672,9.9344,2.6250,6.0000,-0.2500,1029.61,9.91,-135.31
5591831,-7.9600,1.9500,3.2800,-7.7674,2.1475,3.6272,8.8375,-0.6250,15.7500,3.0000,1029.61,9.91,-135.31
5591871,-9.0700,1.9600,3.2500,-8.8774,2.1575,3.5972,9.8185,0.0000,0.8750,0.3125,1029.61,9.91,-135.32
5591911,-8.5100,2.2100,4.0900,-8.3174,2.4075,4.4372,9.7295,0.5000,-8.3125,0.3750,1029.61,9.92,-135.34
5591951,-8.6200,2.2100,3.9300,-8.4274,2.4075,4.2772,9.7525,-0.2500,0.1875,-0.0625,1029.61,9.92,-135.36
5591991,-8.6700,2.1300,3.7900,-8.4774,2.3275,4.1372,9.7160,-0.1875,0.5625,-0.5000,1029.62,9.92,-135.42
5592031,-8.6300,2.2000,3.8300,-8.4374,2.3975,4.1772,9.7153,-0.0625,0.8125,0.1875,1029.62,9.92,-135.38
5592071,-8.7600,2.2400,3.7900,-8.5674,2.4375,4.1372,9.8213,-0.6875,0.3750,-0.2500,1029.62,9.92,-135.41
5592111,-8.6500,2.1900,3.8600,-8.4574,2.3875,4.2072,9.7431,-0.3750,-0.3750,-0.0625,1029.62,9.92,-135.41
5592151,-8.6300,2.2000,3.8400,-8.4374,2.3975,4.1872,9.7196,-0.2500,-0.3750,0.0625,1029.61,9.92,-135.36
5592191,-8.6200,2.2000,3.8200,-8.4274,2.3975,4.1672,9.7023,0.0000,-0.6875,0.2500,1029.62,9.92,-135.39
5592231,-8.5800,2.1900,3.7900,-8.3874,2.3875,4.1372,9.6522,-0.0625,-0.8750,0.3750,1029.62,9.92,-135.40
5592271,-8.6300,2.0900,3.8700,-8.4374,2.2875,4.2172,9.7060,1.3750,-1.4375,0.7500,1029.61,9.92,-135.35
5592311,-8.6800,2.2900,3.9300,-8.4874,2.4875,4.2772,9.8244,0.6250,-0.4375,1.6250,1029.61,9.92,-135.30
5592351,-8.5700,2.1900,3.7900,-8.3774,2.3875,4.1372,9.6435,-0.5000,0.3750,-0.1875,1029.60,9.93,-135.24
5592391,-8.6700,2.1800,3.9100,-8.4774,2.3775,4.2572,9.7797,-1.4375,0.0000,-0.8125,1029.60,9.93,-135.25
5592431,-8.6000,2.1400,3.9400,-8.4074,2.3375,4.2872,9.7226,0.7500,-0.7500,0.1875,1029.60,9.93,-135.21
5592471,-8.6400,2.2300,3.8200,-8.4474,2.4275,4.1672,9.7271,0.3750,0.3125,0.0625,1029.59,9.93,-135.18
5592511,-8.7300,2.1500,3.8900,-8.5374,2.3475,4.2372,9.8159,0.0000,-0.1250,-0.4375,1029.59,9.93,-135.19
5592551,-8.7600,2.1400,3.9100,-8.5674,2.3375,4.2572,9.8482,0.4375,-0.1250,0.2500,1029.59,9.93,-135.16
5592591,-8.7600,2.1900,3.8900,-8.5674,2.3875,4.2372,9.8516,-0.1250,-0.0625,0.2500,1029.60,9.93,-135.24
5592631,-8.6800,2.1900,3.9200,-8.4874,2.3875,4.2672,9.7952,0.1250,-0.1250,0.1250,1029.60,9.93,-135.22
5592671,-8.6400,2.2500,3.9300,-8.4474,2.4475,4.2772,9.7797,0.1875,0.6875,0.0625,1029.60,9.93,-135.25
5592711,-8.7100,2.1700,3.8600,-8.5174,2.3675,4.2072,9.7904,-0.2500,0.3750,0.0625,1029.60,9.94,-135.24
5592751,-8.6400,2.2200,3.8900,-8.4474,2.4175,4.2372,9.7548,0.1875,0.3750,0.4375,1029.60,9.93,-135.23
5592791,-8.5500,2.2100,3.8100,-8.3574,2.4075,4.1572,9.6397,0.1875,0.3750,0.3125,1029.60,9.94,-135.26
5592831,-8.6400,2.1500,3.8600,-8.4474,2.3475,4.2072,9.7247,-0.1875,0.9375,-0.0625,1029.61,9.94,-135.29
5592871,-8.5900,2.1500,3.8600,-8.3974,2.3475,4.2072,9.6813,0.0625,1.1250,0.2500,1029.60,9.94,-135.23
5592911,-8.6200,2.1400,3.7900,-8.4274,2.3375,4.1372,9.6748,0.2500,0.9375,0.2500,1029.60,9.94,-135.28
5592951,-8.6200,1.9900,3.7900,-8.4274,2.1875,4.1372,9.6396,-0.1250,1.0625,-0.1875,1029.60,9.94,-135.25
5592991,-8.5600,2.0600,3.7700,-8.3674,2.2575,4.1172,9.5948,0.4375,1.0625,0.1875,1029.60,9.94,-135.27
5593031,-8.6700,2.0200,3.7000,-8.4774,2.2175,4.0472,9.6521,-0.1875,1.1250,-0.2500,1029.60,9.94,-135.27
5593071,-8.5700,1.8600,3.7600,-8.3774,2.0575,4.1072,9.5542,-0.3750,0.5000,-0.3750,1029.61,9.94,-135.31
5593111,-8.6600,1.9200,3.7600,-8.4674,2.1175,4.1072,9.6462,-0.2500,0.7500,-0.2500,1029.60,9.94,-135.28
5593151,-8.5500,1.9000,3.7200,-8.3574,2.0975,4.0672,9.5283,-0.0625,0.7500,0.1250,1029.61,9.94,-135.31
5593191,-8.8600,1.9500,3.8200,-8.6674,2.1475,4.1672,9.8540,-0.5000,0.9375,-0.2500,1029.61,9.94,-135.31
5593231,-8.6900,1.9000,3.7200,-8.4974,2.0975,4.0672,9.6513,0.3750,1.0000,-0.1875,1029.61,9.94,-135.29
5593271,-8.8000,1.8900,3.8000,-8.6074,2.0875,4.1472,9.7798,-0.4375,1.1250,-0.3125,1029.60,9.95,-135.23
5593311,-8.8700,1.8000,3.8000,-8.6774,1.9975,4.1472,9.8228,-0.8750,0.8125,-1.1875,1029.60,9.95,-135.23
5593351,-8.8200,1.8100,3.7000,-8.6274,2.0075,4.0472,9.7387,0.0000,0.3125,-0.1875,1029.59,9.95,-135.20
5593391,-8.8000,1.7000,3.6400,-8.6074,1.8975,3.9872,9.6740,-0.1875,0.0625,-0.5000,1029.59,9.95,-135.17
5593431,-8.9800,1.6400,3.7900,-8.7874,1.8375,4.1372,9.8849,-0.5625,0.2500,-0.9375,1029.58,9.95,-135.09
5593471,-8.9500,1.5900,3.6900,-8.7574,1.7875,4.0372,9.8075,0.0000,0.3750,-0.1875,1029.57,9.95,-135.03
5593511,-9.0400,1.5800,3.7300,-8.8474,1.7775,4.0772,9.9025,-0.1250,-0.3125,-0.2500,1029.57,9.95,-134.99
5593551,-8.8600,1.4500,3.7200,-8.6674,1.6475,4.0672,9.7149,0.0000,-0.7500,-0.2500,1029.57,9.95,-135.01
5593591,-8.9000,1.4800,3.7000,-8.7074,1.6775,4.0472,9.7474,0.1875,-0.1875,-0.0625,1029.57,9.95,-134.96
5593631,-8.7900,1.3700,3.5700,-8.5974,1.5675,3.9172,9.5769,-0.1875,0.8750,-0.1875,1029.57,9.95,-134.96
5593671,-8.9900,1.3200,3.6200,-8.7974,1.5175,3.9672,9.7691,-0.6875,0.8750,-0.5000,1029.57,9.95,-135.00
5593711,-8.9000,1.2000,3.5900,-8.7074,1.3975,3.9372,9.6578,-0.3750,0.6875,-0.5625,1029.57,9.95,-135.02
5593751,-8.8800,1.2600,3.5900,-8.6874,1.4575,3.9372,9.6487,-0.3750,0.8125,-0.4375,1029.57,9.95,-135.02
5593791,-8.9100,1.1600,3.6300,-8.7174,1.3575,3.9772,9.6775,-0.1875,1.2500,-1.1250,1029.57,9.95,-135.02
5593831,-8.9800,1.1100,3.5900,-8.7874,1.3075,3.9372,9.7175,-0.5000,2.3125,-1.3750,1029.58,9.95,-135.05
5593871,-8.8700,1.0500,3.5400,-8.6774,1.2475,3.8872,9.5898,-0.5000,2.8750,-1.9375,1029.57,9.95,-135.02
5593911,-9.0000,0.9100,3.5300,-8.8074,1.1075,3.8772,9.6866,-1.1250,4.0625,-3.0625,1029.57,9.95,-135.02
5593951,-9.1900,1.0000,3.4700,-8.9974,1.1975,3.8172,9.8467,-0.6875,2.8125,-1.6250,1029.57,9.95,-135.04
5593991,-9.0100,1.0000,3.4400,-8.8174,1.1975,3.7872,9.6708,-0.1250,1.5000,-0.8125,1029.58,9.95,-135.04
5594031,-9.1800,1.0300,3.4500,-8.9874,1.2275,3.7972,9.8336,-0.3125,-0.5625,-0.6250,1029.58,9.95,-135.05
5594071,-9.0700,0.9500,3.6100,-8.8774,1.1475,3.9572,9.7870,0.0000,-1.5625,-0.1875,1029.58,9.95,-135.09
5594111,-9.2400,1.0100,3.6200,-9.0474,1.2075,3.9672,9.9525,-0.0625,-0.6250,0.4375,1029.58,9.95,-135.08
5594151,-9.0900,1.0500,3.5400,-8.8974,1.2475,3.8872,9.7893,-0.1875,0.1250,0.3125,1029.58,9.95,-135.12
5594191,-9.1800,0.9700,3.5400,-8.9874,1.1675,3.8872,9.8614,0.1875,-0.6875,0.0000,1029.59,9.96,-135.15
5594231,-9.0300,0.8900,3.5000,-8.8374,1.0875,3.8472,9.6997,0.1250,-1.7500,-0.0625,1029.59,9.96,-135.12
5594271,-8.9400,1.0300,3.5700,-8.7474,1.2275,3.9172,9.6627,0.6875,-2.5000,1.0000,1029.59,9.96,-135.13
5594311,-8.9400,0.8800,3.5500,-8.7474,1.0775,3.8972,9.6367,-0.0625,-2.1875,-0.1250,1029.59,9.96,-135.13
5594351,-8.9900,0.9900,3.6400,-8.7974,1.1875,3.9872,9.7315,-0.1250,-0.8125,0.1875,1029.58,9.96,-135.10
5594391,-9.0900,0.9400,3.5700,-8.8974,1.1375,3.9172,9.7879,0.0000,0.5000,-0.0625,1029.59,9.96,-135.12
5594431,-9.4700,0.9500,3.5100,-9.2774,1.1475,3.8572,10.1126,-0.1875,0.8750,-0.3125,1029.58,9.96,-135.09
5594471,-8.6700,0.9500,3.4100,-8.4774,1.1475,3.7572,9.3434,0.7500,-1.0625,0.2500,1029.58,9.96,-135.10
5594511,-9.7300,0.9000,3.7400,-9.5374,1.0975,4.0872,10.4342,0.1875,0.5625,-1.2500,1029.58,9.96,-135.11
5594551,-8.5600,0.8600,3.5600,-8.3674,1.0575,3.9072,9.2950,0.7500,-0.6875,0.2500,1029.57,9.96,-135.03
5594591,-9.4000,1.0200,3.6200,-9.2074,1.2175,3.9672,10.0994,-1.2500,2.7500,-0.0625,1029.58,9.96,-135.04
5594631,-8.5500,0.8000,3.4300,-8.3574,0.9975,3.7772,9.2254,-0.1875,-0.5000,-1.0625,1029.57,9.96,-135.02
5594671,-9.0900,1.0500,3.3800,-8.8974,1.2475,3.7272,9.7269,-0.3750,1.6250,0.4375,1029.58,9.96,-135.04
5594711,-8.9500,0.8300,3.4600,-8.7574,1.0275,3.8072,9.6043,-0.6875,0.1875,-0.8750,1029.57,9.96,-134.99
5594751,-8.9800,0.9300,3.5200,-8.7874,1.1275,3.8672,9.6667,0.3750,-0.3750,0.4375,1029.57,9.96,-135.03
5594791,-8.9600,1.0100,3.4400,-8.7674,1.2075,3.7872,9.6264,0.3125,-0.5000,0.2500,1029.58,9.96,-135.07
5594831,-9.1000,1.0000,3.6500,-8.9074,1.1975,3.9972,9.8363,-0.1250,-0.5000,0.3125,1029.58,9.96,-135.05
5594871,-9.1500,1.0200,3.5900,-8.9574,1.2175,3.9372,9.8600,-0.1875,0.4375,0.0625,1029.58,9.96,-135.10
5594911,-9.3300,0.9200,3.6500,-9.1374,1.1175,3.9972,10.0359,-0.6250,0.0000,-0.0625,1029.58,9.96,-135.05
5594951,-9.2300,0.8300,3.6800,-9.0374,1.0275,4.0272,9.9473,-0.1875,0.1875,-0.2500,1029.58,9.96,-135.08
5594991,-9.1200,0.9600,3.5900,-8.9274,1.1575,3.9372,9.8255,0.0000,0.3125,0.0625,1029.58,9.96,-135.05
5595031,-9.1700,0.9300,3.5800,-8.9774,1.1275,3.9272,9.8635,0.3125,-0.3750,-0.3125,1029.59,9.96,-135.13
5595071,-9.0600,0.9900,3.5700,-8.8674,1.1875,3.9172,9.7665,0.6875,-0.2500,-0.1875,1029.58,9.96,-135.08
5595111,-8.6700,1.0600,3.5600,-8.4774,1.2575,3.9072,9.4188,0.6250,-0.5625,0.3125,1029.58,9.96,-135.11
5595151,-9.3700,1.2600,3.4800,-9.1774,1.4575,3.8272,10.0497,-0.6875,0.7500,0.0625,1029.59,9.97,-135.13
5595191,-9.0400,1.0000,3.9100,-8.8474,1.1975,4.2572,9.8911,0.6875,-0.3125,0.7500,1029.59,9.96,-135.14
5595231,-9.2400,1.0300,3.4700,-9.0474,1.2275,3.8172,9.8961,-0.1875,0.6875,0.1250,1029.59,9.96,-135.16
5595271,-8.9000,0.8200,3.5300,-8.7074,1.0175,3.8772,9.5858,0.3750,-0.3750,-1.0000,1029.59,9.96,-135.18
5595311,-9.0400,1.0000,3.4800,-8.8474,1.1975,3.8272,9.7138,0.6250,0.6250,0.6250,1029.59,9.96,-135.16
5595351,-9.0900,1.0300,3.5900,-8.8974,1.2275,3.9372,9.8067,0.0625,0.6875,-0.1250,1029.59,9.97,-135.13
